,wavelength_-1.0V,-1.0V,wavelength_-0.5V,-0.5V,wavelength_0.0V,0.0V,wavelength_0.5V,0.5V,wavelength_1.0V,1.0V,wavelength_1.5V,1.5V,wavelength_2.0V,2.0V,wavelength_2.5V,2.5V,wavelength_3.0V,3.0V
8395,1578.372969000001,-41.26240561575999,1578.3731820000007,-41.73936262531896,1578.3733771084349,-42.235674384057496,1578.3733750000001,-41.7825364956834,1578.37353,-42.055287733055934,1578.3737050000002,-41.55510327886001,1578.3696449999998,-41.761736945132085,1578.353015,-42.04202201385879,1578.3531850000002,-42.117519822976384
8396,1578.3742050000008,-41.42608836370576,1578.3744220000008,-41.47023022666208,1578.3746192771089,-41.9500698142502,1578.3746100000003,-41.776816430749406,1578.3747700000004,-41.81131400766951,1578.37493,-42.362038959691425,1578.370785,-42.23540178384271,1578.353765,-41.32846164680485,1578.3539150000004,-42.134626560201816
8397,1578.3754330000004,-41.37074118325436,1578.3756420000004,-41.41319559724745,1578.3758385542162,,1578.375835,-42.46814886454907,1578.3759749999997,-42.178290889951114,1578.3761499999998,-42.180104656371306,1578.371915,-42.33942564271992,1578.3545100000003,-41.87393148130717,1578.35469,-41.49738169315432
8398,1578.3766059999998,-41.311646709311496,1578.3768209999994,-41.510992134883864,1578.3770204819273,-41.97530057961992,1578.3769950000003,-41.46736846631937,1578.3771650000003,-41.35396436942504,1578.3773300000003,-42.23397340113973,1578.373015,-42.29312336954841,1578.3553450000002,-42.726206000021506,1578.3555150000004,-41.63911917195412
8399,1578.3777410000007,-41.434843841963996,1578.3779540000003,-41.52428774051236,1578.3781493975905,-42.07105079113427,1578.3781249999997,-42.057101499476126,1578.378295,-41.673994371014885,1578.378465,-41.67912332862031,1578.37409,-42.31636043409123,1578.3562550000001,-41.91965570290732,1578.3564149999997,-42.266397987836584
8400,1578.3788180000001,-41.4545923690114,1578.3790239999998,-41.407081010475,1578.379226506024,-41.83737263074411,1578.37919,-41.67012847432041,1578.37937,-42.09440891834774,1578.3795399999997,,1578.3751399999996,-41.51003672053734,1578.3571749999996,-42.10912383758163,1578.35735,-41.880229597812516
8401,1578.3798510000008,,1578.380060000001,-41.53518233060624,1578.380242168674,-41.97447290130995,1578.380225,-42.57340843827512,1578.3803950000001,-41.79216819592701,1578.3805550000002,-41.99775881520437,1578.3761650000001,-42.5361010194035,1578.3582299999998,-42.11748718273363,1578.35839,-42.690294079478925
8402,1578.3807839999995,-41.33839159125679,1578.380993999999,-41.457499438961825,1578.3811746987947,-41.62895587264836,1578.38117,-41.52447936021097,1578.38132,-42.83000455080183,1578.3814899999998,-41.90515426886135,1578.37714,-42.902048941779846,1578.3593100000003,-42.12890649526783,1578.3594900000003,-42.11567341631345
8403,1578.3816530000001,-41.32792491039734,1578.3818640000006,-41.62636397164185,1578.3820457831318,-42.18056375155573,1578.382035,-42.03788913178472,1578.3822099999998,-41.42576936521675,1578.3823550000002,-42.542185650720945,1578.3780599999998,-42.5475203319377,1578.36047,-41.8486214265411,1578.3606649999997,-42.324731540819805
8404,1578.382463,-41.50242150278475,1578.382676,-41.56899287868338,1578.3828590361452,-41.747465113001944,1578.3828450000005,-42.30759216335163,1578.3830250000005,-41.85885199568985,1578.3831649999997,-41.65748650269459,1578.3789650000003,-42.152755527088175,1578.3616800000002,-41.73539694713749,1578.3618649999999,-42.63602591191279
8405,1578.3832240000004,-41.36284876918726,1578.3834430000002,-41.70659606359058,1578.3836228915673,-41.709236369871675,1578.3836149999997,-41.82396903505254,1578.38376,-41.77766676188102,1578.3839350000003,-42.07378122371056,1578.37981,-42.8215877480733,1578.362935,-42.41914985358302,1578.3631099999998,-42.14156152265086
8406,1578.3839470000003,-41.480208032209845,1578.3841630000002,-41.642105435241454,1578.3843409638557,-41.66349823789883,1578.3843299999999,-42.37612236977743,1578.384485,-43.038916686777284,1578.3846600000002,-42.03121339313871,1578.3806200000001,-42.32742827861436,1578.3641800000003,-42.235401783842704,1578.3643650000001,-42.12709272884764
8407,1578.3846590000012,-41.33472882514704,1578.3848630000007,-41.38990488161477,1578.3850421686745,-41.62369575366529,1578.385045,-41.87393148130718,1578.3851900000002,-41.46532939180229,1578.3853700000002,-42.283550463677145,1578.381445,-41.6876532355058,1578.365455,-42.38511722407731,1578.3656150000002,-43.02946895210319
8408,1578.385368,-41.188510238660804,1578.3855740000001,-41.25038782718147,1578.3857506024087,-42.01859737374187,1578.3857450000003,-42.01222760900759,1578.385895,-41.98818590933312,1578.3860699999998,-42.202365229868334,1578.38226,-41.986757526630136,1578.3666899999996,-42.28412851524852,1578.366885,-42.35961450145713
8409,1578.3860879999993,-41.14954599697198,1578.3862880000001,-41.47813022761383,1578.3864674698789,-41.66213593500867,1578.3864550000003,-41.849857141389954,1578.3866350000003,-41.508967567422,1578.386785,-42.32959351304562,1578.3830750000002,-43.29101436212943,1578.36792,-42.0567161157589,1578.36811,-41.9987679464929
8410,1578.3868449999989,-41.32356162171405,1578.387045999999,-41.432129552245385,1578.387227710844,-41.87069984775843,1578.3872199999996,-41.94103330502998,1578.3873799999997,-41.83026715155787,1578.3875500000001,-42.233588017422505,1578.3839250000003,-41.806610835600615,1578.3691150000002,-42.4204182086746,1578.3692999999998,-42.839816851859396
8411,1578.3876770000008,-41.46415728769288,1578.3878780000005,-41.434473501795274,1578.388061445784,-42.06274760886127,1578.3880450000004,-42.27927959877992,1578.3882250000001,-42.501603442483415,1578.3883849999997,-41.72723936821199,1578.38485,-42.58664151722951,1578.3702450000003,-42.26904902963118,1578.37044,-43.06602642087412
8412,1578.3885889999997,-41.49457326302131,1578.3887989999994,-41.53302321761366,1578.3889987951814,-41.54690195102519,1578.3889700000002,-41.941883636161606,1578.3891600000002,-41.633013723302916,1578.38931,-42.246821096376905,1578.3857949999997,-42.247837989242,1578.3713299999997,-42.25254116131089,1578.371495,-42.6841419515045
8413,1578.3896150000003,-41.40854140119764,1578.3898340000007,-41.5809827320323,1578.3900361445772,-42.054268601526246,1578.39002,-43.17152538978648,1578.3901850000004,-42.89223664072229,1578.39036,-41.77315625766628,1578.386855,-42.677061000524525,1578.3723850000001,-42.235401783842704,1578.37257,-42.75124377522731
8414,1578.3907350000006,-41.32037410604894,1578.390945,-41.55848871348745,1578.3911457831316,-42.05211848003943,1578.3911149999997,-41.696481528072205,1578.3913049999999,-41.40659091323151,1578.3914850000006,-41.85862541212955,1578.3879300000003,-42.23482373227136,1578.3733150000003,-41.85885199568985,1578.3735050000003,-41.61344988760046
8415,1578.3918940000005,-41.46691839761264,1578.3921070000004,-41.52622313618876,1578.3923072289165,-41.66139827135134,1578.3923000000002,-42.36654946390617,1578.3924550000004,-42.411037970657475,1578.39264,-43.173339156206666,1578.38905,-42.14766697130206,1578.3742349999998,-41.90045109679248,1578.374405,-42.629090949463745
8416,1578.3931050000006,-41.34240652967209,1578.39332,-41.251090898745716,1578.393514457832,-41.84074703999229,1578.393515,-41.956711659552454,1578.393665,-42.24354630701098,1578.393845,-41.467959573647946,1578.3901799999999,-42.552495067388676,1578.3750700000005,-42.16378945590514,1578.375245,
8417,1578.3943590000001,-41.22256450521107,1578.3945759999995,-41.20080939815632,1578.3947686746988,-41.80363059936909,1578.3947650000002,-41.937373131946856,1578.3949150000003,-41.60264126688037,1578.3950900000004,-41.85885199568985,1578.3913300000004,-41.495535286491375,1578.3758750000002,-41.96411156941589,1578.3760550000002,-42.081175839393346
8418,1578.3956220000005,-41.41248853952097,1578.3958389999998,-41.504559968303795,1578.3960277108429,-41.837511920279404,1578.3960199999995,-41.765011734498,1578.3961949999996,-42.370568866576924,1578.3963600000004,-41.8973951294103,1578.3925000000004,-41.85291310877212,1578.376675,-42.59260097734981,1578.3768350000003,-41.642393961320046
8419,1578.396894000001,-41.313025622516214,1578.3971040000013,-41.60988002740121,1578.3972951807236,-41.768308576412856,1578.397285000001,-42.08626439517947,1578.3974550000005,-42.142578415515956,1578.3976200000002,-41.91965570290732,1578.393665,-42.03630194892482,1578.377455,-41.86699651885812,1578.37761,-41.74278380124372
8420,1578.3981510000003,-41.252191215522124,1578.3983610000016,-41.459330415344084,1578.3985481927714,-42.052366659130655,1578.3985399999997,-42.14970604581914,1578.3987150000005,-41.765011734497996,1578.398875,-42.242117924308005,1578.3948149999999,-41.72685398449477,1578.37822,-41.97553088195008,1578.3783850000002,-42.06937114314193
8421,1578.3993700000005,-41.419095850315856,1578.399582000001,-41.52109761477458,1578.3997710843369,-42.01677914379895,1578.399765,-41.71419895711174,1578.3999500000002,-41.66013754448918,1578.400085,-41.880229597812516,1578.395945,-41.95145654203286,1578.3790199999999,-42.05710149947613,1578.3791999999999,-42.855925297382
